price_lakhs,day,month,year,Type,Bed Room,Bath Room,Ownership,Furnishing Type,Floor,Room Partition Type,Flooring Type,State,city,Area_ft_square
15000.0,25,Jan,2026,House,4,3,0,0,0.0,0,0,Yangon,Dagon Myothit (East),4380.0
2480.0,25,Jan,2026,Apartment,2,1,0,0,0.0,0,0,Yangon,Yankin,1100.0
1300.0,25,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (South),1200.0
6900.0,25,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Pazundaung,2240.0
17540.0,25,Jan,2026,Condo,3,3,0,0,1.0,0,0,Yangon,Bahan,1754.0
1400.0,25,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (East),1200.0
3000.0,25,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (East),2400.0
9400.0,25,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (East),2400.0
31339.0,25,Jan,2026,Condo,5,5,0,0,1.0,0,0,Yangon,Hlaing,4477.0
2500.0,25,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (East),1200.0
29800.0,25,Jan,2026,House,6,7,0,0,0.0,0,0,Yangon,Dagon Myothit (East),3000.0
2400.0,25,Jan,2026,Condo,0,1,0,0,0.0,0,0,Yangon,Dagon Myothit (North),900.0
1400.0,25,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (East),1200.0
13000.0,25,Jan,2026,Condo,3,3,0,Fully Furnished,1.0,0,0,Yangon,Yankin,1283.0
8000.0,25,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (Seikkan),2400.0
1740.0,25,Jan,2026,Condo,0,1,0,0,0.0,0,0,Yangon,Dagon Myothit (Seikkan),600.0
2050.0,25,Jan,2026,Apartment,1,1,0,0,0.0,0,0,Yangon,Mingalartaungnyunt,600.0
4550.0,25,Jan,2026,Condo,0,0,0,0,0.0,0,0,Yangon,Hlaing,1056.0
900.0,25,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Thingangkuun,625.0
3680.0,25,Jan,2026,Condo,0,1,0,0,0.0,0,0,Yangon,Thingangkuun,850.0
2655.0,25,Jan,2026,Apartment,2,1,0,0,0.0,0,0,Yangon,Okkalappa South,972.0
14000.0,25,Jan,2026,House,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
2550.0,25,Jan,2026,House,2,1,0,0,0.0,0,0,Yangon,Dagon Myothit (East),1200.0
10000.0,25,Jan,2026,House,4,4,0,0,0.0,0,0,Yangon,Dagon Myothit (East),1200.0
3600.0,25,Jan,2026,Apartment,2,1,0,0,0.0,0,0,Yangon,Okkalappa South,918.0
1920.0,25,Jan,2026,Apartment,0,0,0,0,0.0,0,0,Yangon,Okkalappa South,918.0
850.0,25,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (Seikkan),1200.0
2500.0,25,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (East),1200.0
2800.0,25,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (East),1200.0
1900.0,25,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (East),1200.0
1400.0,25,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (East),1200.0
2960.0,25,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),1200.0
1700.0,25,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (East),2400.0
2550.0,25,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (East),1200.0
6000.0,25,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (Seikkan),1200.0
1600.0,25,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (Seikkan),1200.0
6000.0,25,Jan,2026,Condo,0,1,0,0,0.0,0,0,Yangon,Okkalappa South,1836.0
7650.0,25,Jan,2026,Condo,2,2,0,0,0.0,0,0,Yangon,Okkalappa South,1836.0
5800.0,25,Jan,2026,Condo,3,2,0,0,0.0,0,0,Yangon,Okkalappa South,1200.0
4500.0,25,Jan,2026,Apartment,2,2,0,0,0.0,0,0,Yangon,Okkalappa South,1300.0
2890.0,25,Jan,2026,Apartment,2,1,0,0,0.0,0,0,Yangon,Okkalappa South,918.0
1920.0,25,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Okkalappa South,918.0
2800.0,25,Jan,2026,Condo,3,2,0,0,0.0,0,0,Yangon,Okkalappa South,1944.0
2200.0,25,Jan,2026,Apartment,2,1,0,0,0.0,0,0,Yangon,Okkalappa South,1026.0
1750.0,25,Jan,2026,Apartment,2,1,0,0,0.0,0,0,Yangon,Hlaing,625.0
273575.0,25,Jan,2026,House,0,0,0,0,0.0,0,0,Yangon,Bahan,10943.0
23500.0,25,Jan,2026,House,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
40000.0,25,Jan,2026,House,0,0,0,0,2.0,0,0,Yangon,Hlaing,3000.0
21000.0,25,Jan,2026,House,0,0,0,0,2.0,0,0,Yangon,Thingangkuun,2400.0
145000.0,25,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Bahan,4051.0
40000.0,25,Jan,2026,House,0,0,0,0,0.0,0,0,Yangon,Sanchaung,2015.0
102375.0,25,Jan,2026,House,0,0,0,0,2.0,0,0,Yangon,Hlaing,7875.0
7800.0,25,Jan,2026,Condo,3,3,0,0,1.0,0,0,Yangon,Thingangkuun,1974.0
23000.0,25,Jan,2026,House,0,0,0,0,0.0,0,0,Yangon,Mayangone,2000.0
28000.0,25,Jan,2026,House,0,0,0,0,2.0,0,0,Yangon,Okkalappa South,2600.0
21000.0,25,Jan,2026,Condo,3,3,0,0,1.0,0,0,Yangon,Yankin,1669.0
38500.0,25,Jan,2026,House,3,4,0,Partially Furnished,2.0,0,0,Mandalay,Pyinoolwin,9650.0
2655.0,24,Jan,2026,Apartment,2,1,0,0,0.0,0,0,Yangon,Okkalappa South,972.0
3680.0,24,Jan,2026,Condo,0,1,0,0,0.0,0,0,Yangon,Thingangkuun,850.0
23000.0,24,Jan,2026,House,4,2,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
1480.0,24,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Thaketa,972.0
3800.0,24,Jan,2026,House,2,1,0,0,0.0,0,0,Yangon,Dagon Myothit (East),1200.0
4500.0,24,Jan,2026,Apartment,2,1,0,0,0.0,0,0,Yangon,Lanmadaw,800.0
1420.0,24,Jan,2026,Apartment,2,1,0,0,0.0,0,0,Yangon,Thaketa,990.0
6800.0,24,Jan,2026,Condo,2,1,0,0,0.0,0,0,Yangon,Bahan,1350.0
1800.0,24,Jan,2026,Condo,1,1,0,0,0.0,0,0,Yangon,Dagon Myothit (Seikkan),470.0
1500.0,24,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (South),2700.0
650.0,24,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (South),2400.0
530.0,24,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (South),2400.0
580.0,24,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (South),2400.0
150000.0,24,Jan,2026,Land,0,1,0,0,0.0,0,0,Yangon,Mingaladon,435600.0
1250.0,24,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Thingangkuun,1080.0
6500.0,24,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (South),1200.0
4500.0,24,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (South),2400.0
3850.0,24,Jan,2026,Condo,0,1,0,0,0.0,0,0,Yangon,Kamaryut,990.0
5500.0,24,Jan,2026,House,0,1,0,0,0.0,0,0,Yangon,Dagon Myothit (South),1200.0
11700.0,24,Jan,2026,House,3,3,0,0,0.0,0,0,Yangon,Dagon Myothit (North),1200.0
1950.0,24,Jan,2026,Apartment,3,1,0,0,0.0,0,0,Yangon,Okkalappa South,950.0
1100.0,24,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (South),2400.0
26000.0,24,Jan,2026,House,6,2,0,0,0.0,0,0,Yangon,Mayangone,3150.0
3500.0,24,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (South),2400.0
4600.0,24,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),1200.0
1500.0,24,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Yankin,754.0
2000.0,24,Jan,2026,Apartment,2,1,0,0,0.0,0,0,Yangon,Tamwe,972.0
2200.0,24,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (East),2400.0
5800.0,24,Jan,2026,Condo,2,2,0,0,0.0,0,0,Yangon,Mingalartaungnyunt,850.0
300.0,24,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Hlegu,2400.0
25500.0,24,Jan,2026,House,0,0,0,0,0.0,0,0,Yangon,Insein,1536.0
32000.0,24,Jan,2026,House,0,0,0,0,0.0,0,0,Yangon,Mayangone,3160.0
8600.0,24,Jan,2026,Condo,3,3,0,0,1.0,0,0,Yangon,Yankin,1198.0
9500.0,24,Jan,2026,Condo,3,3,0,0,1.0,0,0,Yangon,Yankin,1780.0
28000.0,24,Jan,2026,House,0,0,0,0,2.0,0,0,Yangon,Okkalappa South,2600.0
18500.0,24,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Okkalappa South,2400.0
70000.0,24,Jan,2026,House,0,0,0,0,3.0,0,0,Yangon,Kamaryut,2750.0
15000.0,24,Jan,2026,House,0,0,0,0,0.0,0,0,Yangon,Okkalappa South,1200.0
12000.0,24,Jan,2026,Condo,3,3,0,0,0.0,0,0,Yangon,Sanchaung,1404.0
25000.0,24,Jan,2026,House,5,3,0,Tiled Floor &amp; Walls for Kitchen,2.0,0,0,Yangon,Thingangkuun,2400.0
5800.0,24,Jan,2026,Condo,3,2,0,Fully Furnished,1.0,0,0,Yangon,Okkalappa South,1200.0
5200.0,24,Jan,2026,Condo,1,1,0,Tiled Floor &amp; Walls for Kitchen,26.0,0,0,Yangon,Yankin,517.0
1850.0,24,Jan,2026,Apartment,2,2,0,Tiled Floor &amp; Walls for Kitchen,5.0,0,0,Yangon,Okkalappa South,918.0
65000.0,24,Jan,2026,House,4,4,0,0,2.0,0,0,Yangon,Thingangkuun,10000.0
10000.0,24,Jan,2026,House,0,0,0,0,1.0,0,0,Yangon,Okkalappa South,1200.0
4500.0,24,Jan,2026,Condo,2,1,0,Fully Furnished,7.0,0,0,Yangon,Botahtaung,950.0
1400.0,24,Jan,2026,Apartment,1,1,0,Tiled Floor &amp; Walls for Kitchen,5.0,0,0,Yangon,Tamwe,625.0
11000.0,24,Jan,2026,House,0,1,0,0,1.0,0,0,Yangon,Okkalappa South,1200.0
1750.0,24,Jan,2026,Apartment,2,1,0,0,6.0,0,0,Yangon,Okkalappa South,972.0
16000.0,24,Jan,2026,House,4,3,0,Tiled Floor &amp; Walls for Kitchen,2.0,0,0,Yangon,Thingangkuun,2700.0
6000.0,24,Jan,2026,Condo,3,2,0,Partially Furnished,6.0,0,0,Yangon,Kyauktada,1250.0
1550.0,24,Jan,2026,Apartment,2,1,0,0,5.0,0,0,Yangon,Okkalappa South,972.0
37500.0,23,Jan,2026,House,5,5,0,0,2.0,0,0,Yangon,Mayangone,4900.0
2700.0,23,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (East),2400.0
2900.0,23,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (East),2400.0
3300.0,23,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Thingangkuun,990.0
2500.0,23,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (South),1200.0
1650.0,23,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (South),2400.0
4500.0,23,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (South),2400.0
2400.0,23,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (South),1200.0
2500.0,23,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (South),1200.0
1640.0,23,Jan,2026,Apartment,1,1,0,0,0.0,0,0,Yangon,Okkalappa South,1026.0
1280.0,23,Jan,2026,Apartment,2,1,0,0,0.0,0,0,Yangon,Tamwe,750.0
1150.0,23,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Thaketa,918.0
1880.0,23,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Okkalappa South,972.0
1600.0,23,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (South),2400.0
2800.0,23,Jan,2026,House,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (South),1200.0
8500.0,23,Jan,2026,House,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (South),2400.0
2300.0,23,Jan,2026,House,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (South),1620.0
2340.0,23,Jan,2026,Apartment,1,1,0,0,0.0,0,0,Yangon,Okkalappa South,1026.0
9800.0,23,Jan,2026,Condo,2,2,0,0,0.0,0,0,Yangon,Okkalappa South,1199.0
2500.0,23,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Lanmadaw,625.0
1400.0,23,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Thingangkuun,900.0
3600.0,23,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Mayangone,2400.0
1650.0,23,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Okkalappa South,1026.0
1350.0,23,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Thaketa,625.0
2000.0,23,Jan,2026,Apartment,3,1,0,0,0.0,0,0,Yangon,Tamwe,1375.0
1450.0,23,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Thingangkuun,625.0
5400.0,23,Jan,2026,Condo,2,2,0,0,0.0,0,0,Yangon,Kamaryut,1300.0
1000.0,23,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Thingangkuun,990.0
2400.0,23,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Tamwe,1200.0
8500.0,23,Jan,2026,House,0,1,0,0,0.0,0,0,Yangon,Hlaing,1430.0
50000.0,23,Jan,2026,House,8,3,0,0,0.0,0,0,Yangon,Tamwe,4800.0
1850.0,23,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Okkalappa South,990.0
35000.0,23,Jan,2026,House,0,1,0,0,0.0,0,0,Yangon,Tamwe,5000.0
35000.0,23,Jan,2026,House,0,1,0,0,0.0,0,0,Yangon,Mingalartaungnyunt,1500.0
9700.0,23,Jan,2026,Condo,3,3,0,Partially Furnished,1.0,0,0,Yangon,Yankin,1500.0
23000.0,23,Jan,2026,House,0,0,0,0,0.0,0,0,Yangon,Mayangone,5356.0
23000.0,23,Jan,2026,House,0,0,0,0,0.0,0,0,Yangon,Mayangone,2000.0
21000.0,23,Jan,2026,House,0,0,0,0,2.0,0,0,Yangon,Thingangkuun,2400.0
35000.0,23,Jan,2026,House,0,0,0,0,0.0,0,0,Yangon,Sanchaung,1250.0
145000.0,23,Jan,2026,House,0,0,0,0,3.0,0,0,Yangon,Bahan,3150.0
15000.0,23,Jan,2026,House,0,0,0,0,2.0,0,0,Yangon,Okkalappa South,1200.0
13286.0,23,Jan,2026,Condo,4,4,0,0,0.0,0,0,Yangon,Hlaing,1898.0
5500.0,23,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (South),1320.0
2150.0,23,Jan,2026,Condo,1,1,0,0,2.0,0,0,Yangon,Thanlyin,411.0
32000.0,23,Jan,2026,Land,0,0,Grant,0,0.0,0,0,Yangon,Dagon Myothit (North),2700.0
9950.0,23,Jan,2026,Condo,3,2,Contract,Fully Furnished,0.0,Master and Single Bedroom,Parquet Flooring,Yangon,Mingalartaungnyunt,1750.0
75000.0,23,Jan,2026,House,0,0,0,0,0.0,0,0,Yangon,Yankin,4200.0
65000.0,23,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Thingangkuun,11200.0
1900.0,22,Jan,2026,Apartment,1,1,0,Tiled Floor &amp; Walls for Kitchen,1.0,0,0,Yangon,Okkalappa North,1026.0
40000.0,22,Jan,2026,House,4,3,0,Fully Furnished,2.0,0,0,Yangon,Okkalappa South,2400.0
22000.0,22,Jan,2026,House,5,5,0,Tiled Floor &amp; Walls for Kitchen,2.0,0,0,Yangon,Dagon Myothit (North),6400.0
5000.0,22,Jan,2026,Apartment,2,2,0,0,1.0,0,0,Yangon,Hlaing,1040.0
3600.0,22,Jan,2026,Condo,2,2,0,Fully Furnished,5.0,0,0,Yangon,Okkalappa South,990.0
12475.0,22,Jan,2026,Condo,3,3,0,0,0.0,0,0,Yangon,Mayangone,1757.0
5300.0,22,Jan,2026,Condo,2,2,0,Fully Furnished,1.0,0,0,Yangon,Sanchaung,1250.0
6500.0,22,Jan,2026,Condo,3,2,0,Tiled Floor &amp; Walls for Kitchen,5.0,0,0,Yangon,Sanchaung,1680.0
5500.0,22,Jan,2026,Condo,2,2,0,0,0.0,0,0,Yangon,Kamaryut,1160.0
6100.0,22,Jan,2026,Condo,2,1,0,0,0.0,0,0,Yangon,Hlaing,870.0
12000.0,22,Jan,2026,Condo,0,0,0,0,0.0,0,0,Yangon,Mingalartaungnyunt,2400.0
4500.0,22,Jan,2026,Condo,2,2,0,0,0.0,0,0,Yangon,Bahan,1115.0
7000.0,22,Jan,2026,Condo,3,2,0,0,0.0,0,0,Yangon,Mayangone,1700.0
1890.0,22,Jan,2026,Apartment,1,1,0,0,0.0,0,0,Yangon,Tamwe,625.0
3300.0,22,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Thingangkuun,990.0
1050.0,22,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Thingangkuun,625.0
6500.0,22,Jan,2026,Condo,2,2,0,0,0.0,0,0,Yangon,Kamaryut,1825.0
939.0,22,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Thingangkuun,675.0
1830.0,22,Jan,2026,House,2,2,0,0,0.0,0,0,Yangon,Dagon Myothit (South),600.0
1530.0,22,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Mayangone,625.0
2820.0,22,Jan,2026,Apartment,2,2,0,0,0.0,0,0,Yangon,Okkalappa South,1026.0
430.0,22,Jan,2026,House,1,1,0,Tiled Floor &amp; Walls for Kitchen,0.0,0,0,Yangon,Hlaingtharya,1200.0
2750.0,22,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Kamaryut,625.0
2350.0,22,Jan,2026,Apartment,2,1,0,0,0.0,0,0,Yangon,Kamaryut,625.0
2650.0,22,Jan,2026,Apartment,1,1,0,0,0.0,0,0,Yangon,Kamaryut,625.0
6300.0,22,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Thingangkuun,1200.0
1240.0,22,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Dawbon,625.0
2890.0,22,Jan,2026,Apartment,2,1,0,0,0.0,0,0,Yangon,Okkalappa South,972.0
3550.0,22,Jan,2026,Condo,2,2,0,0,0.0,0,0,Yangon,Okkalappa South,918.0
3800.0,22,Jan,2026,Apartment,1,1,0,0,0.0,0,0,Yangon,Okkalappa South,918.0
12500.0,22,Jan,2026,House,3,1,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
4000.0,22,Jan,2026,Apartment,2,1,0,Tiled Floor &amp; Walls for Kitchen,2.0,0,0,Yangon,Botahtaung,1080.0
1500.0,22,Jan,2026,Apartment,2,1,0,Tiled Floor &amp; Walls for Kitchen,2.0,0,0,Yangon,Tamwe,625.0
1250.0,22,Jan,2026,Apartment,1,1,0,Tiled Floor &amp; Walls for Kitchen,4.0,0,0,Yangon,Thingangkuun,625.0
1500.0,22,Jan,2026,Apartment,0,1,0,0,3.0,0,0,Yangon,Thingangkuun,1026.0
9000.0,22,Jan,2026,House,3,2,0,0,0.0,0,0,Yangon,Dagon Myothit (North),1200.0
19000.0,22,Jan,2026,Land,0,0,0,0,3.0,0,0,Yangon,Dagon Myothit (North),2976.0
1600.0,22,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Okkalappa South,972.0
16000.0,22,Jan,2026,Condo,3,3,0,0,1.0,0,0,Yangon,Mingalartaungnyunt,1485.0
1970.0,22,Jan,2026,Apartment,2,2,0,0,0.0,0,0,Yangon,Okkalappa South,972.0
2350.0,22,Jan,2026,Apartment,2,1,0,0,0.0,0,0,Yangon,Okkalappa South,1045.0
4500.0,22,Jan,2026,House,0,0,0,0,2.0,0,0,Yangon,Dagon Myothit (North),1200.0
9250.0,22,Jan,2026,Condo,3,3,0,0,1.0,0,0,Yangon,Hlaing,1455.0
19000.0,22,Jan,2026,House,4,4,0,Partially Furnished,2.0,0,0,Yangon,Mingaladon,3500.0
2350.0,22,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Okkalappa South,1026.0
2150.0,22,Jan,2026,Apartment,2,2,0,0,0.0,0,0,Yangon,Okkalappa South,972.0
2100.0,22,Jan,2026,Apartment,2,1,0,0,0.0,0,0,Yangon,Okkalappa South,972.0
23000.0,22,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Mingaladon,13503.6
2050.0,22,Jan,2026,Apartment,2,1,0,0,0.0,0,0,Yangon,Okkalappa South,1026.0
13500.0,22,Jan,2026,Condo,3,3,0,0,1.0,0,0,Yangon,Sanchaung,2540.0
1950.0,22,Jan,2026,Apartment,1,1,0,Tiled Floor &amp; Walls for Kitchen,2.0,0,0,Yangon,Tamwe,900.0
11000.0,22,Jan,2026,House,5,2,0,0,0.0,0,0,Yangon,Okkalappa South,1200.0
3600.0,22,Jan,2026,House,0,0,0,0,0.0,0,0,Yangon,Thaketa,1200.0
2500.0,22,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Sanchaung,1250.0
13000.0,22,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
3100.0,22,Jan,2026,House,0,1,0,0,0.0,0,0,Yangon,Dagon Myothit (South),1755.0
1500.0,22,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Okkalappa North,825.0
3950.0,22,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Thingangkuun,960.0
44500.0,22,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Thingangkuun,5000.0
1550.0,22,Jan,2026,Apartment,2,1,0,Tiled Floor &amp; Walls for Kitchen,2.0,0,0,Yangon,Tamwe,900.0
26000.0,22,Jan,2026,Condo,6,6,0,0,1.0,0,0,Yangon,Thingangkuun,4045.0
2300.0,22,Jan,2026,Apartment,0,1,0,0,0.0,0,0,Yangon,Botahtaung,1200.0
16000.0,22,Jan,2026,House,6,3,0,0,0.0,0,0,Yangon,Hlaing,3300.0
1350.0,22,Jan,2026,Apartment,1,1,0,0,0.0,0,0,Yangon,Pazundaung,715.0
1500.0,22,Jan,2026,Apartment,1,1,0,0,0.0,0,0,Yangon,Hlaing,625.0
78300.0,22,Jan,2026,House,0,0,0,0,0.0,0,0,Yangon,Hlaing,8245.0
8500.0,22,Jan,2026,House,3,2,0,0,0.0,0,0,Yangon,Dagon Myothit (East),2400.0
3200.0,22,Jan,2026,Condo,2,1,0,0,0.0,0,0,Yangon,Thaketa,1080.0
1350.0,22,Jan,2026,Apartment,2,2,0,0,0.0,0,0,Yangon,Sanchaung,625.0
1330.0,22,Jan,2026,Apartment,1,1,0,0,0.0,0,0,Yangon,Sanchaung,625.0
3800.0,22,Jan,2026,House,2,1,0,0,0.0,0,0,Yangon,Dagon Myothit (East),1200.0
1500.0,22,Jan,2026,Apartment,1,1,0,0,0.0,0,0,Yangon,Hlaing,625.0
8500.0,22,Jan,2026,Condo,2,2,0,0,0.0,0,0,Yangon,Hlaing,900.0
1800.0,22,Jan,2026,Apartment,1,1,0,Tiled Floor &amp; Walls for Kitchen,4.0,0,0,Yangon,Okkalappa South,972.0
2990.0,22,Jan,2026,Apartment,2,1,0,Fully Furnished,3.0,0,0,Yangon,Okkalappa South,972.0
38000.0,22,Jan,2026,House,0,0,0,0,2.0,0,0,Yangon,Mayangone,4468.0
133000.0,22,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Thingangkuun,5320.0
1920.0,22,Jan,2026,Apartment,2,1,0,Fully Furnished,4.0,0,0,Yangon,Okkalappa South,972.0
348480.0,22,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Bahan,21780.0
2100.0,22,Jan,2026,Apartment,2,1,0,Fully Furnished,3.0,0,0,Yangon,Okkalappa South,972.0
180000.0,22,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Sanchaung,6000.0
3300.0,22,Jan,2026,Apartment,2,1,0,Tiled Floor &amp; Walls for Kitchen,1.0,0,0,Yangon,Okkalappa South,972.0
1250.0,22,Jan,2026,Apartment,0,1,0,Tiled Floor &amp; Walls for Kitchen,1.0,0,0,Yangon,Okkalappa South,675.0
2370.0,22,Jan,2026,Apartment,2,1,0,Fully Furnished,4.0,0,0,Yangon,Okkalappa South,972.0
36.0,22,Jan,2026,Condo,2,2,0,Fully Furnished,1.0,0,0,Yangon,Mayangone,1056.0
18500.0,22,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Okkalappa South,2400.0
9900.0,22,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Insein,1800.0
180000.0,22,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Sanchaung,6000.0
11778.2,22,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Mayangone,2506.0
24000.0,22,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Yankin,2400.0
6600.0,22,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),1200.0
7625.0,22,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Dawbon,1250.0
23000.0,22,Jan,2026,House,0,0,0,0,0.0,0,0,Yangon,Mayangone,2000.0
125440.0,22,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Bahan,6272.0
7000.0,22,Jan,2026,Land,0,0,0,0,0.0,0,0,Yangon,Insein,1320.0
2120.0,22,Jan,2026,Condo,1,1,0,Fully Furnished,1.0,0,0,Yangon,Thanlyin,484.0
3500.0,22,Jan,2026,Condo,2,1,0,Fully Furnished,1.0,0,0,Yangon,Thanlyin,710.0
3050.0,22,Jan,2026,Apartment,1,1,0,Tiled Floor &amp; Walls for Kitchen,1.0,0,0,Yangon,Tamwe,825.0
1550.0,22,Jan,2026,Apartment,2,1,0,Tiled Floor &amp; Walls for Kitchen,3.0,0,0,Yangon,Tamwe,900.0
3500.0,22,Jan,2026,Apartment,2,1,0,0,0.0,0,0,Yangon,Botahtaung,1080.0
4724.25,21,Jan,2026,Condo,1,1,0,0,0.0,0,0,Yangon,Yankin,629.9
3800.0,21,Jan,2026,House,2,1,0,0,0.0,0,0,Yangon,Dagon Myothit (East),1200.0
1500.0,21,Jan,2026,Apartment,1,1,0,0,0.0,0,0,Yangon,Hlaing,625.0
8500.0,21,Jan,2026,Condo,2,2,0,0,0.0,0,0,Yangon,Hlaing,900.0
